4.609453610350255914e-04,-6.675729937136554160e-03,-3.402387499809267357e-01
1.475924261984780661e-01,6.681254506111145020e-02,-3.490230441093444824e-01
-1.099622842651868382e-01,2.408586073392994520e-02,-3.366528749465942383e-01
-3.965237986209780852e-01,4.171293973922729492e-02,2.870918484621268751e-01
2.470123749519771983e-01,-1.540077149376150034e-01,3.182197107646309586e-01
3.001728575161913826e-01,6.524664163589477539e-02,-3.503622412681579590e-01
-4.413795003550577967e-01,4.210069775581359863e-02,2.791896895997023620e-01
4.115879906482489137e-03,-1.064803671930085460e-02,-3.403641581535339355e-01
-4.716287851333618164e-01,4.629293084144592285e-02,3.051263795424584702e-01
-7.993731498718181783e-03,-6.124156496524812976e-02,3.685259372711180981e-01
-4.723410010337829590e-01,-8.572277532893723961e-02,3.322913914971460936e-01
-9.705979047819635053e-02,4.195609688758850098e-02,2.876625033312064650e-01
-4.783231616020202637e-01,-1.562402173587605914e-01,3.481854595157184429e-01
1.254498801444212108e-01,-2.366897571504783526e-02,-3.448873162269591175e-01
-4.781119227409362793e-01,-7.131185156099235922e-02,3.477983869525470562e-01
-4.664739370346067115e-01,4.106509685516357422e-02,3.069048093989480419e-01
2.928088270729968245e-01,6.552746891975402832e-02,-3.548618555068969727e-01
3.131829909927684730e-01,6.497463583946228027e-02,-3.468579649925230823e-01
-1.477007678985595707e-01,-6.560745959281921724e-02,3.676363379478453930e-01
3.371821771302076498e-01,-1.419498925155610047e-02,-3.456511497497558594e-01
3.261505335511060144e-01,-2.241731630146151510e-02,3.524025078622328722e-01
-4.792119860649107776e-01,-1.419867286079903868e-01,3.505824763815552636e-01
-4.724085330963134766e-01,-5.648147257353712536e-02,3.325622920123928461e-01
2.539040127250877799e-01,-6.048197608646652124e-02,3.550383363050022556e-01
1.618530831701768813e-01,-8.748658215847596176e-03,-3.457900881767272949e-01
2.154034205853294637e-01,6.001176106278584277e-02,-3.466802835464477539e-01
1.373447601088129133e-02,-4.007174494300018430e-02,-3.405635356903073951e-01
1.790679202643986612e-01,4.253938794136047363e-02,2.805225686661696471e-01
-5.746959510138949234e-02,-1.442340951593197584e-02,-3.380194902420042835e-01
1.200366913384613987e-01,-5.400872858640831664e-02,-3.444671630859375000e-01
1.284928496895763050e-01,4.277083277702331543e-02,2.747604955819819006e-01
-4.739196300506591797e-01,4.727715253829956055e-02,3.147969610434917520e-01
-3.611904566390041760e-01,-2.895430205860971551e-03,3.429047499649254815e-01
-2.686952479534500116e-01,-1.182968010449542418e-01,3.653253517622768731e-01
2.354051318403851956e-01,-1.690516853635442573e-01,3.152602459283153080e-01
1.077739371259380796e-01,3.462564621031795353e-02,-3.448697328567504883e-01
4.862245711383311741e-02,5.746967464608274123e-03,-3.423405289649963379e-01
-4.771335721015929066e-01,4.721537232398986816e-02,3.398477761079379267e-01
-4.737397432327270508e-01,1.711968135530229917e-02,3.361817371121335052e-01
-2.430836842396244535e-02,4.014414548873901367e-02,3.298026620942592357e-01
-3.519421797942525743e-01,3.950184583663940430e-02,3.352040248261056732e-01
2.812089900016784827e-01,-4.166915416717598131e-04,3.701904565811156567e-01
3.499730460656335085e-01,3.498281587752419264e-02,-3.440878987312314674e-01
9.939274624954885784e-02,-2.860249130845926580e-02,-3.440403938293457031e-01
3.436779634672932349e-01,-4.719435483376609175e-02,-3.479940295219421387e-01
3.041897445762958840e-01,-9.915251396018232022e-04,3.659766292458171977e-01
3.302056188006037285e-01,-3.552400575803177363e-02,-3.463678359985351562e-01
1.504524749755859481e-01,-6.770219440460206739e-02,3.699253351211547192e-01
-2.144639254570008813e-01,-3.627651157379152558e-02,3.670379073143004711e-01
-2.290521295495204779e-01,3.982606530189514160e-02,3.305020431049120466e-01
-5.223645986376723727e-02,-1.712157857587921772e-02,-3.381716012954711914e-01
1.159194177627563271e-01,-2.929766445159909249e-02,3.691316396713256176e-01
9.067250599806336853e-02,-9.027976071697543792e-03,-3.439007997512817383e-01
-2.043883471014417141e-01,4.239961504936218262e-02,2.741779180771753421e-01
6.361085255372073144e-02,2.082018307368528609e-02,-3.430697917938234642e-01
-6.974397927862552304e-02,4.446547789805953971e-02,-3.379506468772888184e-01
-4.691578149795532227e-01,4.631966352462768555e-02,2.860050721234049242e-01
-2.904641600510016186e-01,3.929960727691650391e-02,3.404680737516516120e-01
2.287617792528142124e-01,-1.553613440339888241e-01,3.241697809323161317e-01
1.509227556228637801e-01,-2.651619863510118469e-03,3.690648228645324047e-01
-1.744410372734070958e-01,1.239404542446137514e-02,3.668791801452636059e-01
3.529683532337622998e-01,-2.624464600532623593e-02,-3.471993207931518555e-01
2.660891730343588057e-01,3.592716292621295215e-02,-3.455116748809814453e-01
-1.056677233192993004e-02,-5.968840763874891375e-02,-3.394452333450317383e-01
-6.519441970211892201e-02,-1.055906779950779861e-02,-3.377844095230104760e-01
3.749303871798854715e-01,6.496247649192810059e-02,-3.492957353591921166e-01
-2.343795024982164854e-02,4.198896884918212891e-02,2.889503384365131877e-01
-4.691309332847597435e-01,-5.198822095549321398e-02,3.241542747034829031e-01
-7.015372530692132180e-02,4.302585124969482422e-02,2.641337288489088442e-01
3.961454956828464602e-01,6.463196873664855957e-02,-3.451822996139525257e-01
-4.676190029471893883e-02,-3.204942839026397872e-02,-3.382707834243774414e-01
3.329591055125621368e-01,6.513729691505432129e-02,-3.506517410278320312e-01
1.490374383258091795e-01,3.399206478611103283e-02,-3.459725379943849877e-01
2.240135308367524614e-01,-1.622508316513869564e-02,-3.457083702087401234e-01
-1.035513804743801725e-01,-3.046417162151118796e-02,-3.365228772163391113e-01
-4.792212247848510742e-01,-2.808005253776812982e-02,3.508951787307221792e-01
-1.251117563978819680e-01,4.295605421066284180e-02,2.639144433607801821e-01
-1.025048028442931969e-02,1.859670201838598685e-02,-3.399658203125000000e-01
