1.356840837938980027e+00,-2.565461185389700915e+00,9.724178544879256147e-01,3.904999999999999805e+00,9.116999999999999105e+00,2.888672360000000272e-01
1.243489344907159566e+00,-1.914309595003454767e+00,7.229742215593285559e-01,2.810000000000000053e+00,6.770999999999999908e+00,2.889426720000000115e-01
6.142059987149632860e-01,-1.661252610981290623e+00,6.358140675204453363e-01,3.012999999999999456e+00,5.980000000000001315e+00,2.889732640000000075e-01
-1.739465170538559757e+00,2.561553235991607558e+00,6.372966089961720204e-01,5.358999999999999986e+00,1.760000000000000009e+00,2.890945340000000141e-01
2.211873768629679660e+00,-2.432665404809000620e+00,9.125560501720710871e-01,2.817000000000000171e+00,8.586999999999999744e+00,2.891238150000000062e-01
1.524334109863280773e+00,1.637355188312339394e+00,6.286952809402942544e-01,2.156000000000000583e+00,2.660000000000000142e+00,2.891951999999999856e-01
-1.887500453074269835e+00,1.214294939784325678e+00,6.475353350749259995e-01,5.475000000000000533e+00,3.110000000000000320e+00,2.891971329999999951e-01
4.672715091391079767e-01,-1.910218482445555921e+00,7.192429471074679448e-01,3.589999999999999858e+00,6.770999999999999908e+00,2.894144120000000098e-01
-3.411377925872803196e+00,3.691607161045074470e+00,8.417104649282380890e-01,7.993000000000000327e+00,2.089999999999999858e+00,2.895069330000000218e-01
9.768511575140528258e-01,-1.760244254131533737e+00,6.528039877187447049e-01,2.810000000000000497e+00,6.208999999999998742e+00,2.895729120000000156e-01
4.900272789933182160e-01,5.010985152242288798e-01,6.314493758178676419e-01,3.165000000000000036e+00,3.807999999999999385e+00,2.896200400000000230e-01
4.491474411600236749e+00,-2.973092318909944964e+00,1.092021341191226291e+00,1.596000000000000085e+00,1.052699999999999925e+01,2.896534190000000231e-01
2.554203605116263098e-01,-1.659173206654066313e+00,6.334733225671663748e-01,3.375000000000000000e+00,5.980000000000002203e+00,2.897507480000000024e-01
1.203607278650915546e-01,2.215189561835805954e+00,6.280746912380219538e-01,3.549999999999999822e+00,2.089999999999999858e+00,2.898177570000000092e-01
4.235511535086033952e-01,2.306496641640576328e+00,6.290634277335809266e-01,3.253000000000000558e+00,1.993000000000000105e+00,2.898949029999999816e-01
1.883133665743323526e+00,-2.422884630407758699e+00,9.077687057922927405e-01,3.141999999999999460e+00,8.586999999999999744e+00,2.899256880000000147e-01
8.769808207987273008e-01,1.999117770843422459e+00,6.237643661358419633e-01,2.814000000000000057e+00,2.300000000000000266e+00,2.899712460000000158e-01
-8.759203648419831012e-01,2.019422469209127158e+00,6.347370492278449072e-01,4.506000000000000227e+00,2.299999999999999822e+00,2.899958750000000141e-01
-2.081824419776249435e+00,2.237905257825568484e+00,6.422360639668126536e-01,5.677999999999999936e+00,2.089999999999999858e+00,2.900844949999999978e-01
-2.648599894331808091e+00,-1.615275202681357491e+00,6.957806471237684143e-01,6.339999999999999858e+00,6.208999999999998742e+00,2.902592159999999866e-01
1.520583326954936254e+00,2.303761361169828881e+00,6.306675180604637276e-01,2.156000000000000139e+00,1.993000000000000327e+00,2.903938289999999922e-01
2.034242276351330148e-01,5.064251865771294270e-01,6.308802227355927439e-01,3.445000000000000284e+00,3.808000000000000274e+00,2.904522999999999966e-01
1.457558453336441406e+00,2.535842794528722521e+00,6.220879951859560331e-01,2.242999999999999883e+00,1.760000000000000009e+00,2.904757700000000220e-01
-2.098089819961224123e-01,-1.993928627474872428e+00,7.664749028132034070e-01,4.413999999999999702e+00,7.169999999999999929e+00,2.905668809999999991e-01
-2.714429520304326715e-01,-1.739273822237105804e+00,6.729424138725589311e-01,3.971000000000000085e+00,6.208999999999999631e+00,2.907191310000000195e-01
6.870516611961483555e-01,-1.910081743342880500e+00,7.142550779805176830e-01,3.383999999999999897e+00,6.770999999999999019e+00,2.908508329999999753e-01
1.446668793913342910e+00,-2.025574247107792658e+00,7.657105800789789640e-01,2.817000000000000171e+00,7.169999999999999041e+00,2.908652429999999955e-01
1.275693164076146857e+00,2.207859484102610459e+00,6.278323386696659236e-01,2.407000000000000028e+00,2.089999999999999858e+00,2.909197470000000063e-01
2.712275543237609554e+00,-2.583550375987062608e+00,9.520633430481659776e-01,2.641000000000000014e+00,9.116999999999999105e+00,2.909611500000000017e-01
9.273336007096806277e-01,8.361313380318780020e-01,6.260782651638037155e-01,2.754999999999999893e+00,3.464999999999999858e+00,2.909963219999999740e-01
2.080885714824837862e+00,-1.681131813236179440e+00,6.294069154713637371e-01,1.596000000000000085e+00,5.980000000000000426e+00,2.910148350000000272e-01
-3.951844059348104565e+00,2.943534360051155652e+00,8.186166708882485210e-01,8.893999999999998352e+00,3.464999999999999858e+00,2.913538840000000074e-01
8.273670705532056857e-01,2.539608525333852285e+00,6.262758919598749863e-01,2.857000000000000206e+00,1.759999999999999787e+00,2.913971539999999916e-01
3.417048846453546673e+00,-2.751818854734799480e+00,1.010812840432274262e+00,2.261000000000000121e+00,9.728999999999999204e+00,2.914583230000000191e-01
-5.132890665202092251e-01,-1.748458797054572855e+00,6.616685979677854323e-01,4.259000000000000341e+00,6.208999999999999631e+00,2.914704630000000130e-01
9.074253958717948265e-01,-2.726719232320535369e+00,1.049386077465526368e+00,4.609999999999999432e+00,9.729000000000000981e+00,2.915339809999999976e-01
-7.299614377021446110e-01,8.617824649165632955e-01,6.438466813168235436e-01,4.323999999999999844e+00,3.465000000000000302e+00,2.915346659999999979e-01
1.452075905243164211e+00,2.304521606224089858e+00,6.313958016600493828e-01,2.221999999999999975e+00,1.993000000000000105e+00,2.915599360000000195e-01
-3.456832409381866533e+00,3.485107121586800805e+00,7.721712170747891957e-01,8.012000000000000455e+00,2.299999999999999378e+00,2.915815109999999599e-01
1.687402051660777946e+00,2.207129915959245459e+00,6.292239022485658362e-01,1.992999999999999883e+00,2.089999999999999858e+00,2.916224570000000016e-01
-7.820402418563396907e-01,1.663156160911593240e+00,6.421547896399668609e-01,4.387000000000000455e+00,2.660000000000000142e+00,2.918083269999999785e-01
-3.677069959759712070e+00,-2.402103511691093374e+00,7.708202201591243252e-01,8.397999999999999687e+00,8.586999999999999744e+00,2.919172259999999741e-01
4.291792889397704869e+00,-2.752693714352203891e+00,1.001488048262410668e+00,1.414000000000000146e+00,9.729000000000000981e+00,2.919978209999999907e-01
6.664803570122304066e-01,-2.011053964638890079e+00,7.626400252663187995e-01,3.580999999999999517e+00,7.169999999999999929e+00,2.920065640000000240e-01
1.591237721006069972e+00,-2.027126258989770058e+00,7.574809732766800696e-01,2.697999999999999954e+00,7.169999999999999041e+00,2.923090780000000000e-01
-4.732648362030831279e-01,2.227245021590739782e+00,6.377769479954614740e-01,4.099999999999999645e+00,2.089999999999999858e+00,2.924237499999999823e-01
4.446080888578682888e-01,-1.662862133065424963e+00,6.343986800750486266e-01,3.190999999999999392e+00,5.980000000000000426e+00,2.925195409999999940e-01
4.452099455038993625e-02,2.014969653109003112e+00,6.320880687906276219e-01,3.601000000000000423e+00,2.299999999999999822e+00,2.925996310000000267e-01
-1.038814307415552474e+00,-1.740801969583865016e+00,6.678615848818999501e-01,4.756000000000001116e+00,6.208999999999999631e+00,2.926697090000000001e-01
1.090174845997804454e-02,-1.651864355508329218e+00,6.352421274684170172e-01,3.603999999999999648e+00,5.980000000000001315e+00,2.927844540000000273e-01
1.796577311088550566e+00,-1.922064333647481860e+00,7.089122506582627992e-01,2.309000000000000163e+00,6.770999999999999908e+00,2.928086019999999734e-01
-2.004841117841342779e+00,-1.873380077827585311e+00,7.392761068883240139e-01,5.942999999999999616e+00,6.770999999999999019e+00,2.928279030000000005e-01
8.602030239986162563e-01,8.375549997579363470e-01,6.301991968424487389e-01,2.810000000000000053e+00,3.464999999999999414e+00,2.928597789999999867e-01
-8.062768537905307120e-01,2.557954950185636012e+00,6.352276923143365117e-01,4.439000000000000945e+00,1.760000000000000231e+00,2.929752669999999837e-01
1.323070518636042081e+00,2.207458051710769809e+00,6.241082382392980632e-01,2.370999999999999996e+00,2.089999999999999858e+00,2.930542609999999826e-01
-1.748481125839138617e+00,2.036735368199772189e+00,6.394317883176741102e-01,5.338000000000000966e+00,2.299999999999999822e+00,2.931301490000000065e-01
4.915129571900358485e-01,2.307500686286222624e+00,6.302010037482306259e-01,3.181999999999999940e+00,1.993000000000000327e+00,2.931453019999999965e-01
2.895427191837750769e+00,-2.584446466753113292e+00,9.561450905822092006e-01,2.448999999999999844e+00,9.116999999999999105e+00,2.931948739999999942e-01
9.889032064256664256e-01,-1.915512814726938018e+00,7.173398825070131934e-01,3.084000000000000519e+00,6.770999999999999908e+00,2.932448919999999792e-01
-1.465592577651189998e+00,1.210395117124595465e+00,6.451455559700407516e-01,5.067999999999999616e+00,3.109999999999999432e+00,2.932670709999999903e-01
-2.207910610353400749e+00,1.682133059832402466e+00,6.472836668563410889e-01,5.767000000000000348e+00,2.660000000000000142e+00,2.933365569999999978e-01
-1.981478124763693227e+00,-1.720222390075931251e+00,6.731321178106104419e-01,5.649000000000000021e+00,6.208999999999999631e+00,2.934076019999999896e-01
1.241253426151507355e+00,-2.730062171706417296e+00,1.034064294388494787e+00,4.330000000000000071e+00,9.728999999999999204e+00,2.934531969999999990e-01
1.203794403193287899e-01,8.467161055167524708e-01,6.354115871787975323e-01,3.521999999999999797e+00,3.464999999999999858e+00,2.935080360000000277e-01
-6.715505246639250636e+00,3.555006494522103822e-01,1.320927387138595588e+00,1.403099999999999881e+01,9.728999999999999204e+00,2.935336350000000150e-01
-1.958099533220591493e+00,-1.724643657082994608e+00,6.741455357046461927e-01,5.631000000000000227e+00,6.208999999999999631e+00,2.935525370000000023e-01
1.120870899181758862e+00,-1.913146532127694144e+00,7.218863131636636954e-01,2.936000000000000387e+00,6.770999999999999019e+00,2.936012599999999750e-01
2.207171515004352713e+00,8.316713898441205899e-01,6.254443326236635015e-01,1.484999999999999876e+00,3.464999999999999858e+00,2.939081989999999811e-01
1.035050416043210575e+00,-1.670802234221249627e+00,6.283495997704979796e-01,2.629999999999999893e+00,5.979999999999999538e+00,2.939695050000000198e-01
9.997239058266194078e-02,1.196284072474543603e+00,6.369985500274641943e-01,3.547000000000000153e+00,3.109999999999999876e+00,2.940634389999999820e-01
1.569357713093783691e+00,1.997770991002055574e+00,6.240475223747533606e-01,2.125000000000000000e+00,2.299999999999999822e+00,2.942936139999999812e-01
1.656463076097965725e+00,-1.675803583867027768e+00,6.285747923648916657e-01,2.016000000000000014e+00,5.979999999999999538e+00,2.943056250000000151e-01
-2.792269774587154529e+00,1.751272049019114707e+00,7.325845939904189752e-01,6.730000000000000426e+00,3.109999999999999876e+00,2.943569429999999820e-01
-2.994104117631911866e+00,-1.021720103323460194e+00,5.914303260078030977e-01,6.862000000000000099e+00,5.980000000000000426e+00,2.943815169999999815e-01
1.031940869473265021e+00,-1.670571155402841512e+00,6.283460785738246290e-01,2.633000000000000007e+00,5.980000000000000426e+00,2.944647149999999880e-01
-1.071286011524627213e+00,-2.713123352147783329e+00,1.054752320706235924e+00,6.543999999999999595e+00,9.728999999999997428e+00,2.947002690000000147e-01
3.686518173549914401e+00,-2.753019107469296678e+00,1.006173348135972923e+00,2.008000000000000007e+00,9.728999999999999204e+00,2.947109239999999852e-01
-2.766687551564497749e+00,2.574620503947010697e+00,7.183337547973758230e-01,6.740000000000000213e+00,2.299999999999999822e+00,2.948157479999999886e-01
1.665452415320694435e+00,-2.746129928755078886e+00,1.025731598718399473e+00,3.962000000000000632e+00,9.728999999999999204e+00,2.948252639999999758e-01
-2.752055587768564848e-01,-2.941966091394422556e+00,9.999289090877646613e-01,6.024000000000000021e+00,1.052699999999999747e+01,2.951472880000000076e-01
-6.978041189820771706e-01,2.226358586642421145e+00,6.372079060862041455e-01,4.328999999999999737e+00,2.089999999999999858e+00,2.951791639999999939e-01
-1.311726707053728624e+00,8.743401633711833654e-01,6.460065805139951767e-01,4.879999999999999005e+00,3.464999999999999858e+00,2.952365759999999728e-01
-3.018506657004357052e+00,-2.934674230217933832e+00,9.097337137563914489e-01,8.653999999999999915e+00,1.052699999999999925e+01,2.952909530000000227e-01
1.032783246815443423e+00,2.540577669529879401e+00,6.239689471312807045e-01,2.657999999999999918e+00,1.759999999999999787e+00,2.952980499999999786e-01
1.424137817147278717e+00,-2.925499003149854005e+00,1.130459326879173609e+00,4.445000000000000284e+00,1.052699999999999925e+01,2.953026000000000262e-01
-1.503152666499111501e+00,1.215109284723488781e+00,6.465482782271694262e-01,5.094999999999999751e+00,3.109999999999999876e+00,2.953503239999999974e-01
1.815611493405876686e+00,-2.577270314246039362e+00,9.623541775211239546e-01,3.500000000000000000e+00,9.117000000000000881e+00,2.954333160000000014e-01
1.627906999595807314e-01,-1.652209181848357744e+00,6.379113806352807448e-01,3.446999999999999176e+00,5.980000000000000426e+00,2.954411659999999773e-01
1.198127998877641431e+00,-2.738952627187480005e+00,1.037165219799390803e+00,4.383000000000000895e+00,9.728999999999997428e+00,2.955161330000000142e-01
2.918376400544560045e+00,-2.584903221236187321e+00,9.565075846420608707e-01,2.427000000000000046e+00,9.117000000000002657e+00,2.955220060000000037e-01
4.509454546105864381e-01,2.008233401555538755e+00,6.270765683585107775e-01,3.220000000000000195e+00,2.299999999999999822e+00,2.955630000000000202e-01
3.132777714204618480e+00,-2.953288976088314755e+00,1.105106821731303146e+00,2.880999999999999783e+00,1.052699999999999925e+01,2.955919719999999806e-01
2.263038420609739365e+00,-2.737947603906213168e+00,1.016666726277788646e+00,3.375000000000000444e+00,9.728999999999997428e+00,2.956312249999999975e-01
4.642590814375704866e+00,-2.972109631429050935e+00,1.088836976646616383e+00,1.455000000000000071e+00,1.052699999999999925e+01,2.957690359999999852e-01
3.404685421153010871e-01,1.192816297837827832e+00,6.320303740341823850e-01,3.325999999999999623e+00,3.109999999999999432e+00,2.958896610000000260e-01
-4.694442813873290987e+00,3.948216543197632156e+00,9.179345884583128834e-01,1.029499999999999993e+01,3.464999999999999858e+00,2.963771610000000001e-01
3.866760577762384798e-02,-1.997174573661570030e+00,7.664497866108292978e-01,4.174999999999998934e+00,7.169999999999999041e+00,2.963853659999999834e-01
1.022312132778930849e+00,2.211288052428102446e+00,6.251058428748935691e-01,2.665000000000000036e+00,2.089999999999999858e+00,2.965187000000000239e-01
2.270974070581994297e+00,8.331423944225964107e-01,6.296972406229756070e-01,1.408999999999999808e+00,3.464999999999999858e+00,2.965743109999999794e-01
-8.338270903168099046e-01,1.662858913137313266e+00,6.409441431582050264e-01,4.445000000000000284e+00,2.660000000000000142e+00,2.965745349999999725e-01
4.401465181415257000e+00,-2.583182469216387389e+00,9.398747813861654254e-01,9.870000000000000995e-01,9.116999999999999105e+00,2.966039500000000051e-01
-9.378847885570529286e-01,1.205392402467290403e+00,6.354709285895131510e-01,4.575999999999999623e+00,3.109999999999999432e+00,2.966234340000000191e-01
-3.330138612747192361e+00,2.104937448382377951e+00,7.526704080729180735e-01,7.711000000000000298e+00,3.464999999999999858e+00,2.966476319999999944e-01
-2.441454240441323087e+00,-2.716805747509001279e+00,9.942255510544375507e-01,7.834000000000001407e+00,9.728999999999999204e+00,2.968080170000000351e-01
2.565033465288791170e+00,1.995959829755712178e+00,6.207042569040159830e-01,1.141999999999999904e+00,2.299999999999999822e+00,2.968516520000000214e-01
-6.362989076316623027e-01,-1.635213450048610184e+00,6.384917405922759803e-01,4.214999999999999858e+00,5.980000000000000426e+00,2.968842449999999911e-01
-2.865251220703124879e+00,1.473448402404785806e+00,7.215733283259275765e-01,6.809999999999999609e+00,3.464999999999999414e+00,2.969269119999999873e-01
3.266690825025771794e+00,-2.754552193226907697e+00,1.023876877305479161e+00,2.382000000000000561e+00,9.728999999999997428e+00,2.969612150000000006e-01
-2.270933410644532024e+00,-2.705460615158081339e+00,1.049863470332458526e+00,7.711000000000000298e+00,9.728999999999999204e+00,2.970671469999999759e-01
5.830138962906317168e-01,2.545294992627679331e+00,6.268332333574200277e-01,3.093999999999999861e+00,1.760000000000000231e+00,2.971921710000000050e-01
-2.499104147348332639e+00,1.773755235716509837e+00,6.593628987554717158e-01,6.123000000000000220e+00,2.660000000000000142e+00,2.972904800000000236e-01
1.221004206431210548e+00,1.188811304006111680e+00,6.267981773903451570e-01,2.466000000000000192e+00,3.109999999999999876e+00,2.973100969999999954e-01
9.881329404083158963e-01,2.540494992335596169e+00,6.261766544788942568e-01,2.697999999999999954e+00,1.760000000000000231e+00,2.973333439999999994e-01
-3.403978409171104502e+00,-1.647951175928115575e+00,6.735394504887370903e-01,7.655000000000000249e+00,7.169999999999999929e+00,2.973500470000000062e-01
1.505320410669443554e+00,2.305601455875989192e+00,6.294769008433743762e-01,2.174999999999999822e+00,1.992999999999999883e+00,2.973939820000000012e-01
-5.471963042618588346e-01,-2.710321440653012282e+00,1.052268086365869548e+00,6.022000000000000242e+00,9.728999999999999204e+00,2.974157629999999997e-01
-3.428197072386741873e+00,3.696707114636898162e+00,8.216347124293803539e-01,8.003999999999999559e+00,2.089999999999999858e+00,2.975465250000000061e-01
-4.963836476996519309e-02,-1.995265179390547594e+00,7.687169221506942041e-01,4.253999999999999559e+00,7.169999999999999929e+00,2.975587109999999758e-01
-7.082375693695639463e-01,-1.742509205413639961e+00,6.647674558308389603e-01,4.439000000000000057e+00,6.208999999999999631e+00,2.976436299999999924e-01
2.703239460435659325e+00,-1.763048843882201844e+00,6.507937328588695447e-01,1.096999999999999975e+00,6.208999999999999631e+00,2.976445429999999837e-01
1.550486579207673188e+00,-2.922036478709025609e+00,1.119477196516411199e+00,4.347999999999999865e+00,1.052699999999999925e+01,2.976694220000000168e-01
8.633765541193971771e-01,8.411049399432823925e-01,6.308596140953179887e-01,2.802000000000000046e+00,3.464999999999999414e+00,2.978487439999999986e-01
-3.845916753530500110e+00,4.047625870704651518e+00,8.321612800064736026e-01,8.798999999999997712e+00,2.299999999999999822e+00,2.980046570000000061e-01
-2.599374999532158004e+00,1.929271569464809932e+00,6.825391854545884707e-01,6.339999999999998970e+00,2.659999999999999698e+00,2.980298630000000060e-01
2.514957971467838949e+00,1.636788351766230498e+00,6.231693038812382568e-01,1.185000000000000053e+00,2.660000000000000142e+00,2.981811710000000226e-01
-3.205367112398147533e+00,1.963047102391719534e+00,7.662175215592248456e-01,7.503999999999999559e+00,3.464999999999999858e+00,2.982715890000000036e-01
-9.329124060158422438e-01,-1.978759276788721877e+00,7.720769102207231116e-01,5.094999999999998863e+00,7.169999999999999041e+00,2.982823829999999843e-01
2.360704790306329848e+00,-2.573810779230903734e+00,9.529784445840923102e-01,2.975999999999999979e+00,9.117000000000000881e+00,2.982951019999999787e-01
-1.063392726878500838e+00,2.562737424945662035e+00,6.363839086260578704e-01,4.688000000000000611e+00,1.760000000000000009e+00,2.983179490000000267e-01
1.218936969198001208e-01,8.493483399147883084e-01,6.364036009038466224e-01,3.516000000000000458e+00,3.465000000000000302e+00,2.983272519999999872e-01
7.523683169820181149e-01,-2.724613855449200983e+00,1.047123277380934248e+00,4.770999999999999908e+00,9.728999999999999204e+00,2.984473779999999854e-01
1.635246471027245185e-01,2.314091941239839301e+00,6.422641608045589479e-01,3.470000000000000195e+00,1.993000000000000105e+00,2.986236760000000046e-01
3.379250746227728364e+00,-2.581596846029132308e+00,9.462439324365496951e-01,1.989999999999999991e+00,9.117000000000000881e+00,2.986925049999999970e-01
-5.597797485305928689e-01,2.553602748230106023e+00,6.312554808313728394e-01,4.212999999999999190e+00,1.760000000000000009e+00,2.987949659999999952e-01
-3.554071433544160108e+00,-2.572316504716871677e-01,8.883520360180396924e-01,8.232000000000001094e+00,6.208999999999999631e+00,2.988118730000000611e-01
-2.922961038112640964e+00,-1.990906420350074590e+00,6.542083478782596551e-01,6.953000000000000291e+00,7.169999999999999929e+00,2.991393809999999820e-01
1.368274198788328455e-01,2.311689760516784986e+00,6.344431178139471328e-01,3.521999999999999353e+00,1.993000000000000105e+00,2.994043630000000067e-01
2.527697012082038341e+00,-2.034201563265605195e+00,7.464637078674083437e-01,1.806000000000000050e+00,7.169999999999999929e+00,2.994296599999999864e-01
4.054470766855562402e-01,1.645785670367179154e+00,6.271872866672754121e-01,3.270999999999999908e+00,2.660000000000000586e+00,2.994641929999999896e-01
-1.800624918632379057e+00,-1.731218807150835204e+00,6.723729368468224221e-01,5.493000000000000327e+00,6.208999999999999631e+00,2.995098370000000010e-01
1.550086851479072436e+00,-2.561828378131596473e+00,9.719781276576122675e-01,3.710999999999999410e+00,9.116999999999999105e+00,2.995344090000000015e-01
-3.988543956365160348e-01,-1.745794001354665781e+00,6.613775055535953129e-01,4.144999999999999574e+00,6.208999999999999631e+00,2.996273910000000207e-01
-3.911001467704775081e+00,3.055650987625115889e-01,7.382957182968596932e-01,8.717000000000002302e+00,5.980000000000000426e+00,2.996502520000000058e-01
5.548716119469543351e-01,5.013010047912636047e-01,6.279753929206983720e-01,3.113999999999999879e+00,3.807999999999999385e+00,2.996508809999999801e-01
-1.501517554998398118e+00,-1.971917026340960888e+00,7.692523616161974775e-01,5.626999999999999780e+00,7.169999999999999929e+00,2.998381339999999784e-01
-2.221628483556949973e-01,2.223960302245060916e+00,6.328525324654074025e-01,3.870999999999999996e+00,2.089999999999999858e+00,2.998854429999999738e-01
-1.158634048892487112e+00,5.376153769237821400e-01,6.410487383551093377e-01,4.730999999999999872e+00,3.808000000000000274e+00,2.998945310000000197e-01
7.292128091693559355e-01,8.433493060096006744e-01,6.314768835365326405e-01,2.931999999999999940e+00,3.464999999999999858e+00,2.999313350000000211e-01
1.622278498610042252e+00,1.190418475379050101e+00,6.315279718077364546e-01,2.051000000000000156e+00,3.109999999999999432e+00,3.000007299999999932e-01
4.300897198699304980e-01,2.311072793914558776e+00,6.347987141358308882e-01,3.229000000000000092e+00,1.992999999999999883e+00,3.000281550000000186e-01
-2.083383518028798065e+00,2.242727683856656995e+00,6.420308606211897473e-01,5.677000000000000490e+00,2.089999999999999858e+00,3.000402289999999916e-01
1.908567551698714393e+00,2.537988809858065409e+00,6.218625576665500754e-01,1.794000000000000039e+00,1.760000000000000009e+00,3.002153020000000172e-01
-5.003417090892792629e+00,4.772565354466436816e+00,1.050406612499978909e+00,1.095899999999999963e+01,3.110000000000000320e+00,3.002375720000000081e-01
2.109310890084169721e+00,1.998933605528715240e+00,6.233474507599768843e-01,1.587999999999999856e+00,2.299999999999999822e+00,3.003154630000000047e-01
1.637450548101343717e+00,-2.565216252176217182e+00,9.525955852238103816e-01,3.685999999999999499e+00,9.116999999999999105e+00,3.005347589999999847e-01
-3.464213669121265049e+00,3.477399243831634568e+00,7.480800771525744075e-01,8.003999999999999559e+00,2.299999999999999378e+00,3.006023870000000264e-01
-1.085001783508762863e+00,2.033658585233062865e+00,6.379087459716346054e-01,4.687999999999999723e+00,2.299999999999999822e+00,3.006898020000000060e-01
-3.629031753120082193e+00,2.972793805239982934e+00,9.139012563353593466e-01,8.413999999999997925e+00,3.109999999999999876e+00,3.007055889999999954e-01
3.473424387376708999e-01,-1.747213844109683833e+00,6.619401436259039206e-01,3.400000000000000355e+00,6.208999999999999631e+00,3.008302809999999772e-01
3.320017600862281260e+00,-2.036821018059960409e+00,7.429139695165323243e-01,1.028000000000000025e+00,7.169999999999999041e+00,3.008764389999999955e-01
-1.691264250649616052e+00,2.331460833535710098e+00,6.498325289604105492e-01,5.277999999999999581e+00,1.992999999999999883e+00,3.009270459999999758e-01
9.375388716456662941e-01,2.003247815362301232e+00,6.231799831544626578e-01,2.753999999999999559e+00,2.299999999999999822e+00,3.010081170000000195e-01
-2.853798495706776794e+00,-1.278099642023532212e+00,7.414230215060508833e-01,6.807999999999999829e+00,6.209000000000000519e+00,3.012031909999999812e-01
2.589191221882923166e+00,-2.744084882058876573e+00,1.003800992023889060e+00,3.099000000000000199e+00,9.728999999999999204e+00,3.012061149999999965e-01
-2.098950508224985967e-01,-1.746992876502340586e+00,6.605523139767777163e-01,3.960999999999999410e+00,6.208999999999999631e+00,3.012774189999999908e-01
