-1.012430338128366136e-01,-5.870317816275028022e-02,3.755091130733489990e-02,-1.164165446464782427e-01,4.365358572891741007e-01
-1.013952640755929613e-01,-5.918239950674442085e-02,3.626751899719238281e-02,-1.170037696068053912e-01,4.337671243760931050e-01
-1.053385037377423394e-01,-9.149565361036721134e-02,-8.567171718669719382e-03,-1.693339341383978680e-01,-1.058802661912967569e-01
-1.046816610716939655e-01,-8.729224876166258307e-02,-2.408146434948577053e-03,-1.625529711730968052e-01,-1.086904233333757519e-01
-1.018244819509285248e-01,-6.800226623125771308e-02,2.523493045569594195e-02,-1.313246402679981994e-01,8.420945724017059320e-02
-1.007730321790568651e-01,-5.976298622312470332e-02,3.668864066208099572e-02,-1.180407905867633112e-01,2.657286381294847732e-01
-1.060700658087596615e-01,-9.739140122039274816e-02,-1.706871598167006288e-02,-1.787939824819012036e-01,-2.663236814364192684e-01
-1.044189572768566832e-01,-8.731918081994044512e-02,-2.147692463654204964e-03,-1.625535167848694562e-01,-3.317203213174052534e-01
7.826503532561213117e-02,9.511793327727779968e-04,1.558852795673837388e-02,-1.165787269268267617e-01,-4.204645752906798206e-01
-1.014909482611274782e-01,-6.873054484093993333e-02,2.464166542721332731e-02,-1.324337880455782046e-01,-1.197644702194993194e-01
1.638958343846439458e-01,2.521631131270607451e-02,-4.056114053969300803e-03,-1.247617847822815873e-01,-4.271081686019897461e-01
2.145103475773376678e-01,5.260530990590611689e-02,5.150748746043425086e-03,-1.071056894585922792e-01,-4.255450963973999023e-01
3.599579003587933812e-01,1.212821655644879260e-01,1.504779646753824640e-02,-7.370317106991508549e-02,-4.256350398063658558e-01
3.852413091451875049e-01,1.367132594991066208e-01,2.240274288233730371e-02,-6.167085502859170898e-02,-4.237040877342224121e-01
-1.032098535505325820e-01,-1.533483663861009982e-01,1.346470178642038273e-02,-2.049518372862140225e-01,3.878451816490133264e-01
-1.023060285072672215e-01,-1.486141708682310325e-01,2.149086402802308227e-02,-1.964814916838331371e-01,3.784131171840194874e-01
-1.006500229621987152e-01,-1.394662022233998933e-01,3.673520684242248535e-02,-1.801845900825128077e-01,4.393633919617218608e-01
-1.006492481018166352e-01,-1.401971637846028962e-01,3.516115248203277588e-02,-1.810924284270867823e-01,4.370327673232640153e-01
-1.050674302716397834e-01,-1.681968064309026234e-01,-1.106816531839759088e-02,-2.309873577837388559e-01,-1.060286501534699610e-01
-1.043559744948687751e-01,-1.647118505953701351e-01,-4.926173588977178497e-03,-2.248187274141890679e-01,-1.087756038319200869e-01
-1.009929038116363920e-01,-1.475133290385367557e-01,2.463009578637528896e-02,-1.941960991457955532e-01,8.640891096438607644e-02
-9.982414100419090275e-02,-1.401615202070272126e-01,3.665962815284729004e-02,-1.811547748855218409e-01,2.695719683361292307e-01
-1.058419860042114635e-01,-1.732258802318980551e-01,-1.965894104961317390e-02,-2.397942974085819356e-01,-2.663864940351805544e-01
-1.039938173910179842e-01,-1.647902782989480452e-01,-4.604968854359223207e-03,-2.248463000461553563e-01,-3.313487994660020419e-01
7.890316265257746320e-02,-6.213879536670563475e-02,1.386894155354448377e-02,-1.671529538618009014e-01,-4.194341301918028675e-01
-1.005413865591111566e-01,-1.483959354213063575e-01,2.376254505738262246e-02,-1.954915807710439490e-01,-1.175901419178568830e-01
1.639070959991069110e-01,-2.786982600800602672e-02,-5.849132026214891311e-03,-1.674828973301064894e-01,-4.268966317176818848e-01
2.145666421822416403e-01,2.871710953641082309e-03,3.397617597611507501e-03,-1.471883102471554516e-01,-4.251545071601867676e-01
3.600293734371138865e-01,8.345622041103922806e-02,1.359330473863807481e-02,-1.042107525734993212e-01,-4.250283241271972656e-01
3.855098044819768588e-01,1.002018847775758004e-01,2.074909053164714079e-02,-9.104102060213932479e-02,-4.225799441337585449e-01
-1.029368731196544928e-01,-2.192886415302452985e-01,-1.377152727597416582e-02,-2.320734478239915854e-01,3.878959497980137838e-01
-1.019511868940654598e-01,-2.155322843024045643e-01,-6.302222350809461027e-03,-2.242981533573177033e-01,3.781917591233550091e-01
-9.995074112810931055e-02,-2.074494610968902197e-01,9.499834490278302734e-03,-2.077561613328442469e-01,4.405493365767288449e-01
-9.861694276914723112e-02,-2.040251132241920340e-01,1.671692529421958673e-02,-2.005091974019352630e-01,4.486657426441986729e-01
-1.046781149255482379e-01,-2.317714332383654652e-01,-3.700061559128710320e-02,-2.568321073074622540e-01,-1.053414284247429222e-01
-1.038926683088341463e-01,-2.288925012856640739e-01,-3.107092511230864773e-02,-2.509595436980444072e-01,-1.080124574102413471e-01
-1.004396414304795648e-01,-2.151477277504889596e-01,-3.759462926625073420e-03,-2.226681175729109396e-01,8.676736544658780748e-02
-9.919060753764386007e-02,-2.090002172995670815e-01,7.803933283632019657e-03,-2.101523044254188788e-01,2.698111050614050987e-01
-1.054397791576268117e-01,-2.360285911738947418e-01,-4.523224924161375893e-02,-2.653302105750826589e-01,-2.658143466625000340e-01
-1.034408751871769283e-01,-2.292042113860925934e-01,-3.097417389632528550e-02,-2.512874336661958807e-01,-3.305499747913651643e-01
7.940258997115046125e-02,-1.150473060874390163e-01,-8.375698960643815361e-03,-1.892368429286027665e-01,-4.182634353637694202e-01
-9.997311144164122698e-02,-2.162461844357577156e-01,-5.121513749613920696e-03,-2.242565512657165305e-01,-1.168073271260116064e-01
1.643825907361112781e-01,-7.174547144408377486e-02,-2.373207583671596566e-02,-1.854390339296669576e-01,-4.263595938682558373e-01
2.150719345432436924e-01,-3.823915030526159331e-02,-1.348194734926205784e-02,-1.641063474435277281e-01,-4.244177341461181641e-01
3.604272771099578110e-01,5.209535140315640911e-02,4.505380938354536235e-04,-1.172714023121548266e-01,-4.241557121276855469e-01
3.857802979715656555e-01,6.968840952900462460e-02,7.425713282080720345e-03,-1.038498522608520130e-01,-4.213262200355528675e-01
-1.078785498043060009e-01,5.554419891618445071e-02,-7.930644970454395204e-02,6.058037281036376953e-03,3.475409038491258373e-01
-1.079991300006866162e-01,5.542475120805456790e-02,-7.974749427355945497e-02,5.945920944213867188e-03,3.276532294813638835e-01
-1.081911761661529248e-01,5.528760092042639407e-02,-8.036702495135486513e-02,5.805253982543945312e-03,3.637385553939920246e-01
-1.082426745792388623e-01,5.520618097566321048e-02,-8.063488822497547059e-02,5.712985992431640625e-03,3.603638637451119786e-01
-1.072357733150481884e-01,5.578196184419348391e-02,-7.772408049620807557e-02,6.170809268951416016e-03,-1.100877477981814234e-01
-1.073787052532195752e-01,5.564201013826086673e-02,-7.824843745745838075e-02,6.054043769836425781e-03,-1.167205803799982178e-01
-1.078677017589568798e-01,5.525696413301184329e-02,-7.985925298251331239e-02,5.712091922760009766e-03,4.744458469912915533e-02
-1.080774505039214795e-01,5.520320074342444094e-02,-8.035592358626544862e-02,5.677700042724609375e-03,2.058547959755923085e-01
-1.069260079761504834e-01,5.595839159272864016e-02,-7.684307914294422059e-02,6.299018859863281250e-03,-2.655410240471649530e-01
-1.073018152614593212e-01,5.554235117219641360e-02,-7.831987362422168641e-02,5.924105644226074219e-03,-3.356262408948502696e-01
6.877393476982252007e-02,1.069396734923570291e-01,-5.673038340479100161e-02,7.375895977020263672e-03,-4.245852828025816761e-01
-1.077713210483550732e-01,5.516535179399206790e-02,-7.989167790927112489e-02,5.585134029388427734e-03,-1.448777568721277831e-01
1.650726548520646819e-01,1.357543811883947793e-01,-4.224871397838203535e-02,9.083986282348632812e-03,-4.262694716453554467e-01
2.120402880101797116e-01,1.495062533406909810e-01,-3.724503150700614329e-02,9.546875953674316406e-03,-4.258421063423156738e-01
3.557894333259209452e-01,1.922530261786667694e-01,-1.946321108958104507e-02,1.181524991989135742e-02,-4.264405965805053711e-01
3.755483790338885464e-01,1.980306633347998502e-01,-1.759976016985471958e-02,1.201027631759643555e-02,-4.261577129364012562e-01
-1.076547575201892704e-01,7.045060959791388244e-02,-6.354000844210812293e-02,6.032347679138183594e-03,3.502064162817247195e-01
-1.077828479018115848e-01,7.033184734319891662e-02,-6.399872578829952918e-02,5.914092063903808594e-03,3.302672749604058655e-01
-1.080206108298206180e-01,7.016912666296210022e-02,-6.475215830058285438e-02,5.754172801971435547e-03,3.665349818232407908e-01
-1.080635857787036747e-01,7.009465065931524963e-02,-6.496655620783993446e-02,5.668044090270996094e-03,3.631203917514287394e-01
-1.069876623358630985e-01,7.071734038328375549e-02,-6.186408974379727088e-02,6.179451942443847656e-03,-1.088822565994154168e-01
-1.071288657393359989e-01,7.058412400221075744e-02,-6.237576581687161170e-02,6.057262420654296875e-03,-1.155407579033969068e-01
-1.076874804701709598e-01,7.016617623304571838e-02,-6.416718341559597694e-02,5.698084831237792969e-03,4.921222638264077798e-02
-1.078931760992908329e-01,7.009927001928534240e-02,-6.467309273928829871e-02,5.643963813781738281e-03,2.081256577141988307e-01
-1.066494059767627567e-01,7.092455593084540100e-02,-6.087070383280941688e-02,6.332159042358398438e-03,-2.648798714052982284e-01
-1.070560884680652469e-01,7.050592270826544494e-02,-6.239945866316982948e-02,5.953550338745117188e-03,-3.351600819125900577e-01
6.939031374738124924e-02,1.191191179939715128e-01,-4.391173248722474165e-02,7.411718368530273438e-03,-4.244171380996706322e-01
-1.075801921095752567e-01,7.009125319456305236e-02,-6.414390780181118690e-02,5.579411983489990234e-03,-1.437302134440074930e-01
1.658689312402533700e-01,1.464179465270642744e-01,-3.095968377207800049e-02,9.135544300079345703e-03,-4.261903166770937279e-01
2.128629365967023013e-01,1.594075008756817569e-01,-2.680111122153465419e-02,9.602010250091552734e-03,-4.257705211639406517e-01
3.566128198720418530e-01,1.998165464986699225e-01,-1.154651607302872862e-02,1.189208030700683594e-02,-4.264225959777832031e-01
3.763505024023353074e-01,2.052590924629488500e-01,-1.005841827010860862e-02,1.208531856536865234e-02,-4.261325001716613770e-01
-1.038388498508795443e-01,6.221187912328396408e-03,-5.769386663464398657e-02,-6.264285514990558523e-03,3.846494212799314028e-01
-1.034975319565412111e-01,9.342927954154145453e-03,-5.435523810143952361e-02,-1.174737236456946388e-03,3.689176151138580106e-01
-1.032829842332212422e-01,1.288955625426496665e-02,-5.090344074508199035e-02,4.655241966247558594e-03,4.128564210221763453e-01
-1.033757886651365254e-01,1.273702796828474204e-02,-5.137533071776875793e-02,4.472434520721435547e-03,4.094540613830212616e-01
-1.050553245678094161e-01,-6.968862692746546905e-03,-7.214839642031391220e-02,-2.760495953356779941e-02,-1.020735404601651464e-01
-1.045553256396256625e-01,-3.091276423800526363e-03,-6.773043065220088477e-02,-2.132661089871812354e-02,-1.059521565359546891e-01
-1.030504455224914295e-01,1.016540685127320653e-02,-5.313709095528296178e-02,2.030312322166827332e-04,7.659941697147487627e-02
-1.030024847749082539e-01,1.270782169234480063e-02,-5.078415694972523986e-02,4.372119903564453125e-03,2.464567529259596990e-01
-1.057067904319529683e-01,-1.323139307994314340e-02,-7.913486947140160876e-02,-3.774654622725284736e-02,-2.634509670936163728e-01
-1.043717671598893837e-01,-3.025441165368181196e-03,-6.752340378125359921e-02,-2.119014236929214756e-02,-3.304871051711406604e-01
7.783451606978764037e-02,6.715020956367973026e-02,-4.048857385002324616e-02,-5.555426590028611500e-03,-4.211961030960081898e-01
-1.028703474390810779e-01,9.758323609739549820e-03,-5.341033726885936750e-02,-4.199682504519436366e-04,-1.253945816760655418e-01
1.659172528421852810e-01,8.454584717631175028e-02,-4.721816966121523962e-02,-2.631796090500511387e-02,-4.261668920516967773e-01
2.164954660094786654e-01,1.080260473991108694e-01,-3.530828055934370768e-02,-1.525989915722998636e-02,-4.248728752136230469e-01
3.618004916783138514e-01,1.632724152426610620e-01,-1.573578991250395437e-02,-4.389982130281473716e-03,-4.253845214843750000e-01
3.855043747160529222e-01,1.755114168201740155e-01,-8.819502346346576316e-03,2.950398121844478860e-03,-4.243124723434450463e-01
-1.038079054734408757e-01,1.803142176502170457e-02,-2.312666721451898943e-02,-3.011958789816555904e-02,3.853522191102732863e-01
-1.033989602241285333e-01,2.199759896088110400e-02,-1.875973468412045486e-02,-2.394750067737522192e-02,3.709066122708838398e-01
-1.026454646107093360e-01,2.950273390533303397e-02,-1.044790340099110981e-02,-1.229950338064525472e-02,4.210374406467290442e-01
-1.022045636795976264e-01,3.269772832005457541e-02,-6.764546025343154412e-03,-7.365178768360347572e-03,4.227261793228888065e-01
-1.052723081299300478e-01,2.596566591186622031e-03,-4.064252731868889246e-02,-5.402806004717941590e-02,-1.034721334090052958e-01
-1.047561900187157224e-01,6.835447502737845848e-03,-3.570943341424767659e-02,-4.745442439180597161e-02,-1.070543444119591570e-01
-1.029263458926106267e-01,2.329603792312651134e-02,-1.703800593558321697e-02,-2.189640340824774989e-02,7.851353995354903859e-02
-1.024421907493500150e-01,2.883982656690020629e-02,-1.093647578277795462e-02,-1.331391452815722243e-02,2.526551839003094990e-01
-1.059419405349106835e-01,-4.059874660576834327e-03,-4.826969520188197083e-02,-6.431768176714806884e-02,-2.646027371683140617e-01
-1.045580136440108499e-01,7.034447465324999982e-03,-3.530498951989739786e-02,-4.713071991225716018e-02,-3.311052694889463632e-01
7.772103492899717914e-02,7.616121842485018556e-02,-1.346735161323704688e-02,-2.518058452459133456e-02,-4.213042259216308594e-01
-1.027552811152413481e-01,2.279186762844154224e-02,-1.738165035614253062e-02,-2.267134474077334150e-02,-1.241873437325248242e-01
1.650950892730584929e-01,9.073827539369289097e-02,-2.583925866322880904e-02,-4.479040592756255990e-02,-4.266326427459719017e-01
2.156518870569185120e-01,1.138515725994187489e-01,-1.528323048149576868e-02,-3.240312401531486586e-02,-4.253134131431578480e-01
3.610194965209208573e-01,1.677561847884496971e-01,-4.762843230210964118e-04,-1.716517847246779721e-02,-4.257344007492065430e-01
3.852581419000147278e-01,1.805140124975098126e-01,6.523919315803983210e-03,-8.461175084599314999e-03,-4.245018959045409046e-01
-1.035398926878882131e-01,-8.466944573887946746e-02,-3.777995890550013558e-02,-9.901519793429748584e-02,3.861383055289911992e-01
-1.029700366503670805e-01,-8.071273961760683235e-02,-3.253640424864762126e-02,-9.209110917385607276e-02,3.732327811030775599e-01
-1.018679505996121781e-01,-7.306428360575023540e-02,-2.238450225527960358e-02,-7.879077150621485726e-02,4.268034248861647395e-01
-1.011546920758774615e-01,-6.972647508138152261e-02,-1.767190199325308075e-02,-7.300278390947440021e-02,4.302528924799075005e-01
-1.050589111610323867e-01,-9.904010839455373860e-02,-5.685950486459669106e-02,-1.237830779164738049e-01,-1.041755175642327114e-01
-1.044401668553458506e-01,-9.522698935517087682e-02,-5.153419936430110593e-02,-1.171668684800291765e-01,-1.073762213239359831e-01
-1.021152456114586826e-01,-7.969176442301800778e-02,-3.048803636086203084e-02,-9.015100483170779277e-02,8.105420917974770489e-02
-1.014182395430492933e-01,-7.395435250635018498e-02,-2.298280837367669416e-02,-8.022628870319475913e-02,2.576853938507284170e-01
-1.057409039544152662e-01,-1.046162764956947711e-01,-6.440872426661291283e-02,-1.333988512923885428e-01,-2.649865135086335588e-01
-1.041558356159701937e-01,-9.527593481009499765e-02,-5.129064395316246250e-02,-1.171851015334759716e-01,-3.309428934810629830e-01
7.838314149537028985e-02,-6.448525009197680902e-03,-2.567606128923446973e-02,-8.127162437955037788e-02,-4.203331470489501953e-01
-1.017588519385279611e-01,-8.032585766949684736e-02,-3.091838316937187137e-02,-9.113489157648668737e-02,-1.218909333770941128e-01
1.648436592749246143e-01,2.036063900257817361e-02,-3.712640179270551566e-02,-9.321161088905438596e-02,-4.265023469924926758e-01
2.154629264148728574e-01,4.805241219032463373e-02,-2.583042378267966233e-02,-7.770221881518998841e-02,-4.249764084815979004e-01
3.608471589303829385e-01,1.177866288166478093e-01,-8.537914292004324113e-03,-5.160599862478501554e-02,-4.251703023910522461e-01
3.855887182327237261e-01,1.327378422517055956e-01,-9.527807318182035523e-04,-4.116333353596243749e-02,-4.234635829925535999e-01
-1.035379257346106252e-01,-8.392511420937731614e-02,-3.554948261323546965e-02,-1.006934381979772836e-01,3.861415241798090703e-01
-1.029594732146361657e-01,-7.987649259632684240e-02,-3.018621711931693263e-02,-9.362239268372279932e-02,3.734311802094646970e-01
-1.018381926247801106e-01,-7.210443880367756186e-02,-1.981659980050570757e-02,-8.016364494322278378e-02,4.271757254940992121e-01
-1.011372431797599170e-01,-6.877531716796991823e-02,-1.514975343906435623e-02,-7.440276993370570358e-02,4.306752694336004605e-01
-1.050670206298565112e-01,-9.839505799520753548e-02,-5.476735119217013281e-02,-1.255557927967909659e-01,-1.042860598640124037e-01
-1.044453816771572230e-01,-9.456724358705903555e-02,-4.939919538819065314e-02,-1.189575367631823533e-01,-1.074999890028940364e-01
-1.021121386129570929e-01,-7.884236531919297519e-02,-2.811198363566652647e-02,-9.168059946365128554e-02,8.118223388809964192e-02
-1.014013660106407588e-01,-7.300405707633061958e-02,-2.046857096415405364e-02,-8.160957582074679362e-02,2.580242475411965719e-01
-1.057509049141109880e-01,-1.039712491137024797e-01,-6.234153066612602156e-02,-1.351454336804952805e-01,-2.650719757730426451e-01
-1.041792420242223516e-01,-9.463158734135973527e-02,-4.923490448896523930e-02,-1.189794669038996416e-01,-3.309866321528721622e-01
7.837235305466594415e-02,-5.849085634420991830e-03,-2.389425365150726899e-02,-8.259664777475786424e-02,-4.203433990478515625e-01
-1.017591624873627199e-01,-7.948473285141688383e-02,-2.857854128142234273e-02,-9.266640232717654468e-02,-1.217828652538415213e-01
1.647914350367121195e-01,2.079065000863800083e-02,-3.571459715070382512e-02,-9.442560418383463827e-02,-4.265360832214355469e-01
2.154134778337105649e-01,4.845067198272079434e-02,-2.450470029752793710e-02,-7.884321132851715430e-02,-4.250073432922362171e-01
3.608544306970455362e-01,1.181535270497068024e-01,-7.438247772949720116e-03,-5.238278540148327833e-02,-4.252038598060607910e-01
3.855814464660611285e-01,1.330762845999348687e-01,4.193800693852445249e-05,-4.192225091859178021e-02,-4.234576821327208362e-01
-1.031582748047479292e-01,-1.819589088240067820e-01,-4.940683056942325735e-02,-1.665965255996573746e-01,3.870032761449491709e-01
-1.023942604296450565e-01,-1.785304312828029927e-01,-4.363554268009822712e-02,-1.596312594898311177e-01,3.751552089246807942e-01
-1.009125743681590359e-01,-1.715405738760306109e-01,-3.199429997061148390e-02,-1.455865990706708690e-01,4.316088725470290655e-01
-9.990109045901141016e-02,-1.686280587648871787e-01,-2.674345050121521017e-02,-1.395999938451071842e-01,4.366854396662196991e-01
-1.046564992901213298e-01,-1.944902048943055739e-01,-6.941310760125546375e-02,-1.911836417415473943e-01,-1.043810276614391963e-01
-1.039719897285849015e-01,-1.914406496063620899e-01,-6.411878896933202732e-02,-1.850723468290205176e-01,-1.073808668522585608e-01
-1.011232851359842311e-01,-1.780865594955747255e-01,-4.159459287935660110e-02,-1.581566551026586664e-01,8.345495121337187516e-02
-1.002355089598294668e-01,-1.727516078891936369e-01,-3.301172034592150806e-02,-1.475259265831212474e-01,2.621923130551023218e-01
-1.053986278408505228e-01,-1.991058637236935436e-01,-7.710649722852905286e-02,-2.002758931227459349e-01,-2.650525201380975471e-01
-1.035559527502577515e-01,-1.916133275500878641e-01,-6.390240514465422850e-02,-1.851690007317287612e-01,-3.303538411692606980e-01
7.916378352799358087e-02,-8.475048017113007148e-02,-3.577133799544787718e-02,-1.362820752290905268e-01,-4.189229607582092285e-01
-1.006539631852927386e-01,-1.789192953911670769e-01,-4.238507473365279998e-02,-1.593643691279655328e-01,-1.194389379893037173e-01
1.649052412701995651e-01,-4.571135635468598357e-02,-4.594257675633603433e-02,-1.399553811219126920e-01,-4.261165857315062366e-01
2.155739251957382585e-01,-1.384313547334004024e-02,-3.418010513449824817e-02,-1.215765811676202679e-01,-4.243625402450561523e-01
3.609144107287432512e-01,7.070034833086569215e-02,-1.515063215497827742e-02,-8.501437358063219929e-02,-4.242690205574037865e-01
3.858568252411037625e-01,8.733751894266023053e-02,-7.725976044439197832e-03,-7.324328082265947615e-02,-4.219224452972410999e-01
-1.029295293042482573e-01,-2.308989534934746679e-01,-5.033815898632033881e-02,-2.054873032384912923e-01,3.874002717760506309e-01
-1.020405838821405453e-01,-2.277188314278262293e-01,-4.409555531161096775e-02,-1.984008366407299939e-01,3.763796059643847447e-01
-1.003158918674571520e-01,-2.212045751783970893e-01,-3.152088929129434614e-02,-1.840413499922647911e-01,4.347010833961524878e-01
-9.914462418519243148e-02,-2.185472828473231655e-01,-2.588295074858407152e-02,-1.778991084690241531e-01,4.408382050750792036e-01
-1.044325313716319981e-01,-2.423405753799324769e-01,-7.094924611803166137e-02,-2.296569502694020271e-01,-1.043978372678285860e-01
-1.036825511962957691e-01,-2.396606052234638851e-01,-6.554702862706199284e-02,-2.237873185132752407e-01,-1.072557556385896893e-01
-1.005724058031337576e-01,-2.276582366398274271e-01,-4.220330892111365251e-02,-1.972324873756925445e-01,8.498024081751076597e-02
-9.954578168054195597e-02,-2.226412982154482023e-01,-3.296930573161768740e-02,-1.863040109639338693e-01,2.650543061072003770e-01
-1.051871616741180127e-01,-2.464290036939762452e-01,-7.867502377110280332e-02,-2.383938953613004563e-01,-2.650589416802215936e-01
-1.032256666995989836e-01,-2.400100694339812879e-01,-6.552130663499232399e-02,-2.241424945119606660e-01,-3.300137479419131825e-01
7.952319953598918634e-02,-1.241745874517665715e-01,-3.720076977985711797e-02,-1.677952321924219559e-01,-4.179887175559997559e-01
-1.000836548801633530e-01,-2.286158937760942589e-01,-4.329982765993203864e-02,-1.985513679655050434e-01,-1.178666311777277764e-01
1.649209438953428419e-01,-7.887631639904979508e-02,-4.714175523988878291e-02,-1.666640904247612409e-01,-4.258801937103273705e-01
2.155971849539610741e-01,-4.494121040735465922e-02,-3.543034473142950280e-02,-1.466503101957876420e-01,-4.239650368690490723e-01
3.609201701914837579e-01,4.702747548640440201e-02,-1.631398508317846718e-02,-1.040693600455210310e-01,-4.236906766891479492e-01
3.859392173815581750e-01,6.451292535005986872e-02,-9.148384110402252301e-03,-9.150447772721111150e-02,-4.209800362586975098e-01
