-5.941332349777210808e-01,-6.434254205226919154e-02,-8.383312115073204840e-02,-6.042818179130551304e-01,-1.487286537408827325e+00,5.499999999999999112e+00,2.261000000000000121e+00,8.060000000000000497e-01,1.045999999999999819e+00,5.099999999999998757e+00
-5.741014361381537867e-01,7.539187669753921739e-04,-2.652324452996346338e-03,-4.969524059891703427e-01,-1.818621667504311645e+00,5.500000000000000888e+00,2.261000000000000121e+00,8.060000000000000497e-01,1.046000000000000263e+00,5.498000000000001108e+00
5.241452822685239710e-01,4.838458546996116105e-01,1.093530882149933436e-01,-3.960641896724699240e-01,-2.841524531543254461e+00,5.500000000000000000e+00,2.261000000000000121e+00,8.060000000000000497e-01,1.045999999999999819e+00,7.350999999999999979e+00
-5.428286254405971789e-01,1.045311197042462226e-01,1.232873620986937313e-01,-3.252472779750826826e-01,-6.470595335960389605e-01,5.500000000000000000e+00,2.261000000000000121e+00,8.060000000000000497e-01,1.046000000000000263e+00,4.434999999999999609e+00
1.317951964855193836e+00,6.844805956482891141e-01,-2.171795302629475621e-02,-6.052519782781601299e-01,-3.430105527639386587e+00,5.500000000000000888e+00,2.261000000000000121e+00,8.060000000000000497e-01,1.046000000000000041e+00,8.396999999999998465e+00
1.846002615094183952e+00,9.355557683706279271e-01,5.542422753572462391e-02,-5.227835904359817709e-01,-3.660625296592709965e+00,5.500000000000000000e+00,2.261000000000000121e+00,8.060000000000000497e-01,1.046000000000000041e+00,9.039999999999997371e+00
4.091990769326685040e+00,1.863158068180084115e+00,1.822420777082441878e-01,-4.377121901512146529e-01,-4.840889940142633741e+00,5.500000000000000000e+00,2.261000000000000121e+00,8.060000000000000497e-01,1.046000000000000041e+00,1.183900000000000219e+01
4.542106917500497332e+00,2.095923839688301094e+00,2.736946048438548829e-01,-3.308089381456376099e-01,-5.008948454856873234e+00,5.500000000000000000e+00,2.261000000000000121e+00,8.060000000000000497e-01,1.046000000000000041e+00,1.237700000000000067e+01
-5.549137536287318540e-01,-3.993923684060574075e-01,3.354507409036155963e-02,-7.173972947001456824e-01,2.074935110151767681e+00,5.500000000000000888e+00,2.732000000000000206e+00,8.549999999999999822e-01,1.383000000000000007e+00,1.673000000000000043e+00
-5.456654552817337134e-01,-3.689405189156533815e-01,6.983141385018820646e-02,-6.667547725439072481e-01,1.995405217528343655e+00,5.499999999999999112e+00,2.732000000000000206e+00,8.549999999999999822e-01,1.383000000000000007e+00,1.786000000000000032e+00
-5.271118402481071996e-01,-3.078331298828120843e-01,1.428463411331178934e-01,-5.657627658843991103e-01,2.260513915061950652e+00,5.499999999999999112e+00,2.731999999999999762e+00,8.549999999999998712e-01,1.382999999999999785e+00,1.585999999999999854e+00
-5.175841312408451245e-01,-2.810695142745971431e-01,1.760350570678710369e-01,-5.216216163635254421e-01,2.270663871765136843e+00,5.500000000000000000e+00,2.732000000000000206e+00,8.549999999999999822e-01,1.383000000000000007e+00,1.605999999999999872e+00
-5.830030584335323951e-01,-5.031867341995241993e-01,-9.129117384552953851e-02,-8.882886492013930546e-01,-5.847811744213107232e-01,5.500000000000000000e+00,2.732000000000000206e+00,8.549999999999999822e-01,1.383000000000000007e+00,4.232000000000000206e+00
-5.746370571851731057e-01,-4.762481252551080679e-01,-5.783975243568417746e-02,-8.437921493053436306e-01,-5.957705674171442922e-01,5.500000000000000000e+00,2.732000000000000206e+00,8.549999999999999822e-01,1.383000000000000007e+00,4.270999999999999908e+00
-5.386643599271785376e-01,-3.599130768775946621e-01,8.387943077087400834e-02,-6.511758513450622843e-01,4.415818458795541801e-01,5.500000000000000000e+00,2.732000000000000206e+00,8.549999999999999822e-01,1.383000000000000007e+00,3.357000000000000206e+00
-5.253401036262523860e-01,-3.136347208023071431e-01,1.386734552979469459e-01,-5.748610993623732845e-01,1.375358869194984290e+00,5.500000000000000000e+00,2.732000000000000206e+00,8.549999999999999822e-01,1.383000000000000007e+00,2.471000000000000085e+00
-5.940046443939204224e-01,-5.417952438592914532e-01,-1.388364128619432591e-01,-9.517322033047675989e-01,-1.490881564974784190e+00,5.500000000000000000e+00,2.732000000000000206e+00,8.549999999999999822e-01,1.383000000000000007e+00,5.099999999999999645e+00
