-5.52E-03,-2.34E-01,-1.10E-01,2.30E+00,1.14E+00,5.72E+00,,0%,-21%,,-2%,-0.038643127
-1.32E-01,-4.79E-03,6.60E-03,5.78E+00,2.46E+00,1.09E+00,,-2%,0%,,1%,0.012083576
4.79E-02,2.89E-02,-7.85E-02,3.46E+00,4.88E+00,1.09E+00,,1%,1%,,-7%,-0.143794991
1.88E-02,-9.81E-02,-1.02E-01,5.44E+00,1.20E+00,1.09E+00,,0%,-8%,,-9%,-0.186114306
-6.55E-02,-7.02E-03,-6.44E-02,6.18E+00,1.73E+00,5.72E+00,,-1%,0%,,-1%,-0.022517807
-5.40E-02,-9.17E-02,-2.36E-01,2.54E+00,5.10E+00,1.09E+00,,-2%,-2%,,-22%,-0.431764854
9.70E-04,-2.40E-02,-3.36E-03,3.38E+00,4.85E+00,5.72E+00,,0%,0%,,0%,-0.001173628
4.30E-02,1.03E-02,-1.55E-01,4.92E+00,8.79E-01,1.09E+00,,1%,1%,,-14%,-0.283713556
-2.21E-02,-2.11E-02,-1.33E-01,5.39E+00,3.39E+00,1.09E+00,,0%,-1%,,-12%,-0.243759288
5.53E-02,3.05E-02,4.17E-02,4.04E+00,4.02E+00,1.09E+00,,1%,1%,,4%,0.076290248
6.07E-02,-6.98E-02,-9.46E-02,2.22E+00,1.80E+00,1.09E+00,,3%,-4%,,-9%,-0.173204315
-1.26E-02,-3.92E-02,-1.72E-01,2.42E+00,4.12E+00,1.09E+00,,-1%,-1%,,-16%,-0.315855213
-2.38E-02,-1.40E-01,-9.40E-02,6.32E+00,5.42E+00,1.09E+00,,0%,-3%,,-9%,-0.172167806
8.48E-02,-5.03E-02,1.20E-02,2.98E+00,5.12E+00,5.72E+00,,3%,-1%,,0%,0.004191458
5.21E-02,-9.69E-03,2.01E-02,4.60E+00,1.21E+00,1.09E+00,,1%,-1%,,2%,0.036879678
8.35E-03,1.44E-01,-1.57E-01,2.01E+00,4.88E+00,1.09E+00,,0%,3%,,-14%,-0.286866273
5.16E-02,-1.18E-01,-1.11E-01,6.43E+00,5.12E+00,1.09E+00,,1%,-2%,,-10%,-0.20389863
-4.08E-02,-1.06E-01,-1.20E-01,2.79E+00,4.42E+00,1.09E+00,,-1%,-2%,,-11%,-0.220117865
2.74E-03,6.90E-02,-3.04E-01,4.89E+00,7.14E-01,1.09E+00,,0%,10%,,-28%,-0.556219892
1.01E-01,-1.13E-01,6.12E-02,6.50E+00,4.63E+00,5.72E+00,,2%,-2%,,1%,0.021415805
-2.32E-02,-1.61E-01,4.16E-03,3.57E+00,5.42E+00,5.72E+00,,-1%,-3%,,0%,0.001456886
3.99E-02,1.72E-02,-1.03E-01,3.64E+00,4.12E+00,1.09E+00,,1%,0%,,-9%,-0.188906209
-7.26E-02,-6.04E-02,-1.10E-01,3.16E+00,2.75E+00,1.09E+00,,-2%,-2%,,-10%,-0.202319984
-1.00E-01,-1.19E-01,-1.39E-01,2.85E+00,2.84E+00,1.09E+00,,-4%,-4%,,-13%,-0.255339734
-1.02E-01,-2.02E-02,-6.59E-02,6.12E+00,1.97E+00,5.72E+00,,-2%,-1%,,-1%,-0.023053374
1.01E-01,-9.01E-02,-9.90E-02,6.50E+00,4.49E+00,1.09E+00,,2%,-2%,,-9%,-0.181379516
2.55E-02,8.29E-02,3.80E-03,5.08E+00,4.63E+00,5.72E+00,,1%,2%,,0%,0.001329078
-1.38E-02,7.70E-02,2.23E-03,5.32E+00,3.23E+00,5.72E+00,,0%,2%,,0%,0.00077854
4.20E-02,-1.08E-01,-8.08E-02,2.50E+00,9.78E-01,1.09E+00,,2%,-11%,,-7%,-0.147925974
-3.09E-02,3.20E-03,-1.14E-02,4.43E+00,4.42E+00,5.72E+00,,-1%,0%,,0%,-0.003972937
2.36E-02,-4.55E-03,-5.08E-02,4.98E+00,2.84E+00,1.09E+00,,0%,0%,,-5%,-0.093022336
4.45E-02,1.55E-03,-1.56E-01,4.89E+00,8.79E-01,1.09E+00,,1%,0%,,-14%,-0.285736159
1.67E-01,-1.77E-01,1.38E-01,6.70E+00,4.85E+00,5.72E+00,,2%,-4%,,2%,0.048380433
7.58E-02,-1.79E-02,-6.39E-02,3.91E+00,1.32E+00,5.72E+00,,2%,-1%,,-1%,-0.022367137
7.04E-03,6.94E-02,-2.66E-02,5.49E+00,4.63E+00,5.72E+00,,0%,1%,,0%,-0.009296156
4.84E-02,-2.32E-02,2.14E-02,4.55E+00,1.38E+00,1.09E+00,,1%,-2%,,2%,0.039141598
-8.73E-02,2.31E-02,-1.97E-01,3.19E+00,8.34E-01,1.09E+00,,-3%,3%,,-18%,-0.360563334
-9.51E-02,-2.41E-02,-5.09E-02,5.84E+00,3.93E+00,5.72E+00,,-2%,-1%,,-1%,-0.017821273
-1.10E-01,-1.33E-02,-5.58E-02,5.84E+00,3.08E+00,5.72E+00,,-2%,0%,,-1%,-0.019512277
-5.92E-02,-5.69E-02,-7.75E-02,5.63E+00,2.35E+00,1.09E+00,,-1%,-2%,,-7%,-0.141985994
-2.02E-01,-2.04E-03,4.83E-02,5.88E+00,3.25E+00,1.09E+00,,-3%,0%,,4%,0.088536957
-1.17E-02,4.54E-02,2.93E-02,5.03E+00,2.84E+00,5.72E+00,,0%,2%,,1%,0.010245709
-6.36E-02,1.20E-02,9.29E-02,6.18E+00,1.38E+00,1.09E+00,,-1%,1%,,9%,0.170086293
5.63E-02,7.15E-03,-8.58E-02,3.37E+00,5.17E+00,1.09E+00,,2%,0%,,-8%,-0.157084862
-8.42E-03,-1.35E-01,-1.54E-01,5.59E+00,7.29E-01,1.09E+00,,0%,-19%,,-14%,-0.282606586
2.91E-02,-4.21E-02,-3.17E-02,4.08E+00,1.67E+00,5.72E+00,,1%,-3%,,-1%,-0.011080468
1.06E-01,3.19E-01,-1.87E-01,1.93E+00,3.85E+00,1.09E+00,,5%,8%,,-17%,-0.342185232
-5.03E-02,-1.03E-01,-1.23E-01,3.16E+00,1.86E+00,1.09E+00,,-2%,-6%,,-11%,-0.224845845
1.56E-01,-7.53E-02,-7.77E-02,6.60E+00,4.02E+00,1.09E+00,,2%,-2%,,-7%,-0.142237087
8.22E-02,4.72E-02,-1.21E-01,3.64E+00,4.88E+00,1.09E+00,,2%,1%,,-11%,-0.22215654
3.53E-02,-1.13E-01,-1.01E-01,5.39E+00,9.06E-01,1.09E+00,,1%,-12%,,-9%,-0.185725847
-1.45E-02,3.97E-02,2.04E-02,4.79E+00,3.52E+00,5.72E+00,,0%,1%,,0%,0.007127936
-1.10E-02,3.85E-02,1.92E-02,5.13E+00,2.65E+00,5.72E+00,,0%,1%,,0%,0.006716077
8.96E-02,-4.30E-02,-7.27E-02,3.96E+00,1.14E+00,5.72E+00,,2%,-4%,,-1%,-0.025416607
-1.04E-01,-5.27E-02,-3.84E-02,5.74E+00,2.46E+00,1.09E+00,,-2%,-2%,,-4%,-0.07029969
-6.42E-02,-6.13E-03,-5.53E-02,5.78E+00,4.25E+00,5.72E+00,,-1%,0%,,-1%,-0.019351649
-1.15E-01,-1.68E-02,-6.39E-02,5.84E+00,2.44E+00,5.72E+00,,-2%,-1%,,-1%,-0.022344374
-1.58E-02,-1.32E-02,3.65E-02,4.79E+00,2.35E+00,5.72E+00,,0%,-1%,,1%,0.012761774
1.29E-01,6.98E-02,-6.63E-02,2.79E+00,4.59E+00,5.72E+00,,5%,2%,,-1%,-0.023188189
6.11E-02,1.06E-01,-2.78E-02,3.46E+00,1.86E+00,5.72E+00,,2%,6%,,0%,-0.009717809
1.32E-01,1.38E-01,2.72E-02,6.60E+00,8.34E-01,5.72E+00,,2%,17%,,0%,0.009509407
-1.57E-01,-5.50E-02,-9.47E-02,6.02E+00,1.86E+00,5.72E+00,,-3%,-3%,,-2%,-0.033123629
2.40E-02,9.59E-03,1.87E-02,3.77E+00,2.32E+00,1.09E+00,,1%,0%,,2%,0.034174544
6.11E-02,7.41E-03,1.75E-02,4.43E+00,4.69E+00,1.09E+00,,1%,0%,,2%,0.032134777
2.44E-02,-9.93E-03,-7.89E-02,5.03E+00,2.94E+00,1.09E+00,,0%,0%,,-7%,-0.144417337
1.46E-02,-1.87E-01,-1.52E-01,2.50E+00,1.14E+00,5.72E+00,,1%,-16%,,-3%,-0.053004953
6.14E-02,3.42E-03,1.82E-02,4.33E+00,4.35E+00,1.09E+00,,1%,0%,,2%,0.0332772
2.55E-03,7.25E-02,1.08E-02,4.92E+00,4.02E+00,5.72E+00,,0%,2%,,0%,0.0037647
8.12E-02,-2.94E-03,4.04E-02,6.50E+00,2.94E+00,5.72E+00,,1%,0%,,1%,0.014126725
6.00E-02,-4.38E-02,2.90E-02,4.19E+00,1.41E+00,1.09E+00,,1%,-3%,,3%,0.053041707
1.48E-03,-4.59E-02,1.03E-02,5.13E+00,1.49E+00,5.72E+00,,0%,-3%,,0%,0.003616552
-1.61E-03,1.33E-01,2.47E-02,3.28E+00,2.75E+00,5.72E+00,,0%,5%,,0%,0.008629059
1.19E-01,1.23E-01,-1.24E-02,2.01E+00,2.54E+00,1.09E+00,,6%,5%,,-1%,-0.022619075
3.19E-02,8.52E-02,-2.25E-02,5.37E+00,4.88E+00,5.72E+00,,1%,2%,,0%,-0.007879057
2.95E-02,7.68E-02,-2.63E-02,5.39E+00,4.88E+00,5.72E+00,,1%,2%,,0%,-0.009216338
2.02E-01,-3.87E-02,-6.94E-02,6.70E+00,3.85E+00,1.09E+00,,3%,-1%,,-6%,-0.127080103
6.53E-02,7.23E-03,-1.22E-02,4.60E+00,5.10E+00,1.09E+00,,1%,0%,,-1%,-0.02239201
-8.22E-03,9.58E-02,-1.81E-02,3.46E+00,3.70E+00,5.72E+00,,0%,3%,,0%,-0.00633676
3.27E-02,-3.33E-03,-8.98E-03,4.75E+00,2.32E+00,1.09E+00,,1%,0%,,-1%,-0.016440825
-1.97E-02,-1.16E-02,-6.18E-02,3.46E+00,2.58E+00,1.09E+00,,-1%,0%,,-6%,-0.11313899
4.71E-05,-7.91E-02,-2.46E-01,2.85E+00,7.14E-01,5.72E+00,,0%,-11%,,-4%,-0.08615407
-7.44E-02,-1.50E-01,-9.27E-02,2.68E+00,5.42E+00,1.09E+00,,-3%,-3%,,-8%,-0.169746376
3.56E-02,-9.49E-02,-1.08E-01,3.67E+00,1.67E+00,1.09E+00,,1%,-6%,,-10%,-0.197765577
-3.62E-02,-3.57E-02,-6.47E-02,5.59E+00,8.79E-01,5.72E+00,,-1%,-4%,,-1%,-0.022619077
1.00E-01,-1.12E-01,6.09E-02,6.50E+00,4.59E+00,5.72E+00,,2%,-2%,,1%,0.021318091
-8.40E-02,-1.65E-01,-2.19E-01,2.57E+00,2.84E+00,1.09E+00,,-3%,-6%,,-20%,-0.400416457
5.05E-02,-1.73E-03,-6.82E-02,4.79E+00,4.59E+00,1.09E+00,,1%,0%,,-6%,-0.12483995
2.85E-02,-2.26E-03,2.59E-02,4.63E+00,2.08E+00,1.09E+00,,1%,0%,,2%,0.047424024
-7.05E-02,-1.22E-01,-1.83E-01,2.42E+00,5.37E+00,1.09E+00,,-3%,-2%,,-17%,-0.335962222
8.61E-02,1.52E-01,-3.75E-01,1.85E+00,4.35E+00,5.72E+00,,5%,3%,,-7%,-0.131124366
-1.15E-01,-1.96E-02,-6.89E-02,5.84E+00,2.14E+00,5.72E+00,,-2%,-1%,,-1%,-0.024112441
-3.01E-03,3.02E-02,-1.09E-02,4.63E+00,4.56E+00,5.72E+00,,0%,1%,,0%,-0.003806015
-2.94E-02,1.09E-01,5.06E-02,2.95E+00,2.75E+00,5.72E+00,,-1%,4%,,1%,0.01771199
2.06E-02,-2.22E-02,-8.46E-02,3.28E+00,4.97E+00,1.09E+00,,1%,0%,,-8%,-0.15498942
-1.24E-02,-7.72E-03,1.27E-02,5.22E+00,1.97E+00,5.72E+00,,0%,0%,,0%,0.004440807
6.27E-02,1.63E-02,2.98E-02,4.28E+00,4.42E+00,1.09E+00,,1%,0%,,3%,0.054606056
-5.45E-02,-1.73E-01,-1.69E-01,2.54E+00,2.04E+00,1.09E+00,,-2%,-8%,,-15%,-0.309244276
-1.69E-02,8.40E-02,4.67E-02,3.19E+00,4.02E+00,5.72E+00,,-1%,2%,,1%,0.01633054
1.19E-01,1.25E-01,-1.48E-02,2.01E+00,2.58E+00,1.09E+00,,6%,5%,,-1%,-0.027195315
1.55E-02,7.99E-02,1.12E-02,3.10E+00,4.28E+00,5.72E+00,,1%,2%,,0%,0.003910973
-6.38E-02,1.54E-02,-6.98E-02,6.18E+00,1.49E+00,5.72E+00,,-1%,1%,,-1%,-0.024422172
2.62E-01,9.32E-02,4.84E-02,6.83E+00,2.15E+00,1.09E+00,,4%,4%,,4%,0.088660769
-6.94E-03,-1.67E-01,-1.50E-01,3.16E+00,1.05E+00,1.09E+00,,0%,-16%,,-14%,-0.2750573
4.07E-02,2.07E-01,-2.90E-01,1.93E+00,5.12E+00,1.09E+00,,2%,4%,,-27%,-0.530809779
2.61E-02,3.27E-02,-7.80E-03,2.50E+00,3.52E+00,5.72E+00,,1%,1%,,0%,-0.002730116
3.21E-02,7.03E-02,-2.46E-02,2.68E+00,3.52E+00,5.72E+00,,1%,2%,,0%,-0.008618336
2.25E-01,4.08E-02,4.38E-02,6.74E+00,2.08E+00,1.09E+00,,3%,2%,,4%,0.08023823
-1.61E-03,7.34E-02,2.33E-02,5.08E+00,3.85E+00,5.72E+00,,0%,2%,,0%,0.008166137
-1.55E-03,5.80E-02,-2.30E-03,2.88E+00,1.73E+00,5.72E+00,,0%,3%,,0%,-0.000806083
3.33E-02,1.27E-02,3.35E-02,3.91E+00,2.94E+00,1.09E+00,,1%,0%,,3%,0.061416924
-2.97E-02,-2.97E-02,3.93E-02,4.51E+00,2.44E+00,5.72E+00,,-1%,-1%,,1%,0.013729807
-6.50E-02,-1.20E-01,-1.85E-01,2.64E+00,3.76E+00,1.09E+00,,-2%,-3%,,-17%,-0.339114827
-3.94E-02,2.92E-03,-4.87E-02,4.04E+00,4.15E+00,5.72E+00,,-1%,0%,,-1%,-0.017034667
1.06E-01,6.91E-02,-6.89E-02,2.57E+00,4.35E+00,5.72E+00,,4%,2%,,-1%,-0.024108533
-2.49E-02,4.95E-02,-4.42E-02,5.63E+00,4.25E+00,5.72E+00,,0%,1%,,-1%,-0.015476013
9.45E-02,1.11E-01,-7.52E-03,6.50E+00,8.79E-01,5.72E+00,,1%,13%,,0%,-0.002631517
1.77E-02,8.39E-02,-3.06E-02,5.44E+00,4.59E+00,5.72E+00,,0%,2%,,-1%,-0.010688469
-2.45E-02,8.00E-03,-2.76E-01,2.17E+00,5.24E+00,1.09E+00,,-1%,0%,,-25%,-0.504781915
-3.85E-02,-9.84E-02,-7.48E-02,2.76E+00,4.42E+00,1.09E+00,,-1%,-2%,,-7%,-0.137010323
2.01E-01,-1.04E-01,-1.39E-01,6.70E+00,5.12E+00,1.09E+00,,3%,-2%,,-13%,-0.254375576
1.04E-01,-6.66E-02,-6.65E-02,6.50E+00,3.85E+00,1.09E+00,,2%,-2%,,-6%,-0.121871108
4.10E-02,9.10E-02,-3.30E-02,3.57E+00,2.15E+00,5.72E+00,,1%,4%,,-1%,-0.011529363
-1.17E-01,-6.14E-02,-6.21E-02,5.93E+00,4.15E+00,5.72E+00,,-2%,-1%,,-1%,-0.02173002
2.25E-02,-6.54E-03,-5.08E-02,2.79E+00,1.32E+00,5.72E+00,,1%,0%,,-1%,-0.017774347
-4.98E-02,-1.00E-02,-6.37E-02,5.63E+00,1.58E+00,5.72E+00,,-1%,-1%,,-1%,-0.02227088
2.86E-02,8.83E-04,-1.05E-01,5.03E+00,4.28E+00,1.09E+00,,1%,0%,,-10%,-0.193090634
5.47E-02,-7.44E-02,-1.62E-01,5.19E+00,8.79E-01,1.09E+00,,1%,-8%,,-15%,-0.296870542
-5.97E-02,-1.46E-01,-4.85E-02,6.10E+00,5.12E+00,5.72E+00,,-1%,-3%,,-1%,-0.01697924
-9.00E-03,1.00E-01,3.62E-02,3.16E+00,3.93E+00,5.72E+00,,0%,3%,,1%,0.01267424
-1.20E-02,1.18E-01,1.98E-02,3.28E+00,3.52E+00,5.72E+00,,0%,3%,,0%,0.006925328
-8.06E-03,-9.88E-03,3.02E-02,5.03E+00,2.04E+00,5.72E+00,,0%,0%,,1%,0.010573537
-7.23E-02,-6.48E-03,8.12E-02,6.18E+00,1.73E+00,1.09E+00,,-1%,0%,,7%,0.148637554
1.50E-01,6.56E-02,-6.38E-02,3.46E+00,8.34E-01,5.72E+00,,4%,8%,,-1%,-0.022331652
6.53E-02,-7.77E-02,-2.71E-01,1.92E+00,5.12E+00,5.72E+00,,3%,-2%,,-5%,-0.094786966
1.35E-01,-2.68E-02,9.31E-02,6.50E+00,9.06E-01,1.09E+00,,2%,-3%,,9%,0.170426105
5.73E-02,-3.10E-02,-5.04E-02,4.98E+00,1.21E+00,1.09E+00,,1%,-3%,,-5%,-0.092370693
-1.22E-01,-2.70E-02,-1.02E-01,6.07E+00,1.14E+00,5.72E+00,,-2%,-2%,,-2%,-0.035780938
-2.89E-02,-6.87E-02,-3.04E-03,3.57E+00,4.97E+00,5.72E+00,,-1%,-1%,,0%,-0.001064044
-2.47E-01,-1.40E-01,4.49E-02,6.07E+00,5.17E+00,1.09E+00,,-4%,-3%,,4%,0.082161275
-3.60E-02,-2.27E-02,-5.99E-02,3.97E+00,4.63E+00,5.72E+00,,-1%,0%,,-1%,-0.020966703
-1.29E-01,-5.22E-02,-6.45E-02,5.93E+00,3.62E+00,5.72E+00,,-2%,-1%,,-1%,-0.022545332
-5.95E-02,-1.18E-01,-9.66E-02,2.79E+00,1.73E+00,1.09E+00,,-2%,-7%,,-9%,-0.176935064
-1.69E-02,1.25E-01,6.60E-02,3.19E+00,2.44E+00,5.72E+00,,-1%,5%,,1%,0.023080046
2.30E-04,-3.14E-02,-3.63E-03,6.32E+00,3.08E+00,1.09E+00,,0%,-1%,,0%,-0.006640158
9.65E-03,1.28E-01,3.18E-04,3.38E+00,2.75E+00,5.72E+00,,0%,5%,,0%,0.000111382
3.66E-02,3.02E-02,-2.90E-02,4.79E+00,5.17E+00,5.72E+00,,1%,1%,,-1%,-0.010145281
-2.44E-03,-2.80E-02,1.45E-02,6.31E+00,2.75E+00,1.09E+00,,0%,-1%,,1%,0.026501242
-2.47E-03,-1.14E-01,3.00E-02,3.37E+00,5.24E+00,5.72E+00,,0%,-2%,,1%,0.010504764
-2.12E-02,-8.15E-02,-4.75E-02,2.09E+00,1.86E+00,5.72E+00,,-1%,-4%,,-1%,-0.016627616
1.66E-02,1.81E-01,-6.55E-02,1.85E+00,5.24E+00,1.09E+00,,1%,3%,,-6%,-0.11992758
3.01E-02,5.82E-02,-6.04E-02,3.77E+00,2.32E+00,5.72E+00,,1%,3%,,-1%,-0.021116137
3.95E-02,-1.41E-02,3.51E-02,4.27E+00,3.03E+00,1.09E+00,,1%,0%,,3%,0.064237774
-1.47E-02,-5.14E-02,-6.07E-03,3.50E+00,4.97E+00,5.72E+00,,0%,-1%,,0%,-0.002122005
-2.92E-02,1.36E-02,2.28E-02,4.60E+00,3.58E+00,5.72E+00,,-1%,0%,,0%,0.007986538
9.73E-02,1.40E-02,-8.11E-02,2.09E+00,2.08E+00,1.09E+00,,5%,1%,,-7%,-0.14860812
-1.58E-03,-3.41E-02,-2.43E-02,4.51E+00,5.17E+00,5.72E+00,,0%,-1%,,0%,-0.008516407
3.78E-02,1.77E-02,-5.48E-02,2.85E+00,1.20E+00,5.72E+00,,1%,1%,,-1%,-0.019182364
5.29E-02,-8.01E-02,-3.71E-01,1.85E+00,5.10E+00,5.72E+00,,3%,-2%,,-6%,-0.129816945
-5.10E-02,5.52E-03,-6.14E-02,5.63E+00,1.67E+00,5.72E+00,,-1%,0%,,-1%,-0.021494736
-1.84E-02,-2.87E-02,-2.82E-02,2.68E+00,1.97E+00,5.72E+00,,-1%,-1%,,0%,-0.009865264
